continent_code,date,cases,deaths
OC,2020-05-18,8473,126
OC,2020-05-19,8492,127
OC,2020-05-20,8500,127
OC,2020-05-21,8523,128
OC,2020-05-22,8526,128
OC,2020-05-23,8540,129
OC,2020-05-24,8552,130
OC,2020-05-25,8555,130
OC,2020-05-26,8564,130
OC,2020-05-27,8582,130
OC,2020-05-28,8590,131
OC,2020-05-29,8603,131
OC,2020-05-30,8626,131
OC,2020-05-31,8639,131
OC,2020-06-01,8651,131
OC,2020-06-02,8661,131
OC,2020-06-03,8681,131
OC,2020-06-04,8692,131
OC,2020-06-05,8705,131
OC,2020-06-06,8716,131
OC,2020-06-07,8721,131
OC,2020-06-08,8726,131
OC,2020-06-09,8733,131
OC,2020-06-10,8738,131
OC,2020-06-11,8749,131
OC,2020-06-12,8758,131
OC,2020-06-13,8766,131
OC,2020-06-14,8778,131
OC,2020-06-15,8796,131
OC,2020-06-16,8814,131
OC,2020-06-17,8828,131
OC,2020-06-18,8856,131
OC,2020-06-19,8885,131
OC,2020-06-20,8905,131
OC,2020-06-21,8956,131
OC,2020-06-22,8984,131
OC,2020-06-23,9002,131
OC,2020-06-24,9022,131
OC,2020-06-25,9060,132
OC,2020-06-26,9115,133
OC,2020-06-27,9157,133
OC,2020-06-28,9207,133
OC,2020-06-29,9259,133
OC,2020-06-30,9344,133
OC,2020-07-01,9421,133
OC,2020-07-02,9522,133
OC,2020-07-03,9610,133
OC,2020-07-04,9866,133
OC,2020-07-05,9976,133
OC,2020-07-06,10076,133
OC,2020-07-07,10219,135
OC,2020-07-08,10389,135
OC,2020-07-09,10531,135
OC,2020-07-10,10707,135
OC,2020-07-11,11010,135
OC,2020-07-12,11207,136
OC,2020-07-13,11456,137
OC,2020-07-14,11640,137
OC,2020-07-15,11918,137
OC,2020-07-16,12164,140
OC,2020-07-17,12481,142
OC,2020-07-18,12912,145
OC,2020-07-19,13121,147
OC,2020-07-20,13489,151
OC,2020-07-21,13768,152
OC,2020-07-22,14139,155
OC,2020-07-23,14612,157
OC,2020-07-24,15029,162
OC,2020-07-25,15319,168
OC,2020-07-26,15683,174
OC,2020-07-27,16168,184
OC,2020-07-28,16704,190
OC,2020-07-29,17078,197
OC,2020-07-30,17362,207
OC,2020-07-31,18094,220
SA,2020-02-26,1,0
SA,2020-02-27,1,0
SA,2020-02-28,1,0
SA,2020-02-29,1,0
SA,2020-03-01,3,0
SA,2020-03-02,8,0
SA,2020-03-03,9,0
SA,2020-03-04,4,0
SA,2020-03-05,16,0
SA,2020-03-06,27,0
SA,2020-03-07,28,0
SA,2020-03-08,23,1
SA,2020-03-09,68,1
SA,2020-03-10,65,0
SA,2020-03-11,103,1
SA,2020-03-12,103,0
SA,2020-03-13,174,2
SA,2020-03-14,269,3
SA,2020-03-15,359,4
SA,2020-03-16,519,5
SA,2020-03-17,742,5
SA,2020-03-18,974,6
SA,2020-03-19,1318,10
SA,2020-03-20,1815,15
SA,2020-03-21,2532,26
SA,2020-03-22,3173,37
SA,2020-03-23,4084,53
SA,2020-03-24,4938,68
SA,2020-03-25,5748,95
SA,2020-03-26,6738,114
SA,2020-03-27,7762,148
SA,2020-03-28,9026,178
SA,2020-03-29,10214,215
SA,2020-03-30,11258,259
SA,2020-03-31,12355,305
SA,2020-04-01,14376,379
SA,2020-04-02,16864,493
SA,2020-04-03,18939,569
SA,2020-04-04,21085,675
SA,2020-04-05,23350,808
SA,2020-04-06,25472,897
SA,2020-04-07,27321,1009
SA,2020-04-08,30248,1188
SA,2020-04-09,35163,1377
SA,2020-04-10,39236,1605
SA,2020-04-11,44746,1799
SA,2020-04-12,47743,1936
SA,2020-04-13,50546,2091
SA,2020-04-14,52381,2228
SA,2020-04-15,57817,2502
SA,2020-04-16,62862,2775
SA,2020-04-17,67182,3030
SA,2020-04-18,72502,3318
SA,2020-04-19,77788,3642
SA,2020-04-20,82219,3851
SA,2020-04-21,86241,4067
SA,2020-04-22,91186,4316
SA,2020-04-23,96616,4578
SA,2020-04-24,103275,5076
SA,2020-04-25,108464,5531
SA,2020-04-26,118922,5980
SA,2020-04-27,136829,6221
SA,2020-04-28,144152,6733
SA,2020-04-29,154128,7524
SA,2020-04-30,164579,8103
SA,2020-05-01,176771,8700
SA,2020-05-02,189589,9403
SA,2020-05-03,199909,10248
SA,2020-05-04,211843,10845
SA,2020-05-05,223774,11252
SA,2020-05-06,236829,11986
SA,2020-05-07,250173,12778
SA,2020-05-08,267071,13552
SA,2020-05-09,281664,14486
SA,2020-05-10,297874,15371
SA,2020-05-11,309809,16383
SA,2020-05-12,319201,16905
SA,2020-05-13,335609,18110
SA,2020-05-14,355148,19030
SA,2020-05-15,377258,20038
SA,2020-05-16,401097,21316
SA,2020-05-17,424608,22407
SA,2020-05-18,439993,23114
SA,2020-05-19,460023,24059
SA,2020-05-20,487540,25481
SA,2020-05-21,518520,26600
SA,2020-05-22,547818,28059
SA,2020-05-23,578327,29376
SA,2020-05-24,604966,30600
SA,2020-05-25,631464,31432
SA,2020-05-26,654500,32600
SA,2020-05-27,682708,33900
SA,2020-05-28,717031,35337
SA,2020-05-29,757112,36736
SA,2020-05-30,796788,38119
SA,2020-05-31,845018,39325
SA,2020-06-01,877848,40084
SA,2020-06-02,903784,41011
SA,2020-06-03,939557,42479
SA,2020-06-04,985888,44299
SA,2020-06-05,1028289,46052
SA,2020-06-06,1071974,47442
SA,2020-06-07,1113006,48757
SA,2020-06-08,1145877,50189
SA,2020-06-09,1172395,51158
SA,2020-06-10,1216384,52765
SA,2020-06-11,1264246,54530
SA,2020-06-12,1308614,56199
SA,2020-06-13,1354089,57796
SA,2020-06-14,1391636,59259
SA,2020-06-15,1424890,60425
SA,2020-06-16,1458558,61401
SA,2020-06-17,1507448,63071
SA,2020-06-18,1581305,64901
SA,2020-06-19,1620152,66798
SA,2020-06-20,1693570,68690
SA,2020-06-21,1742723,70281
SA,2020-06-22,1775495,71477
SA,2020-06-23,1807492,72308
SA,2020-06-24,1861067,74222
SA,2020-06-25,1921913,76008
SA,2020-06-26,1978153,77770
SA,2020-06-27,2038937,79389
SA,2020-06-28,2097655,81198
SA,2020-06-29,2140940,82324
SA,2020-06-30,2181080,83586
SA,2020-07-01,2228457,85371
SA,2020-07-02,2291043,86971
SA,2020-07-03,2354802,88917
SA,2020-07-04,2413222,90819
SA,2020-07-05,2464671,92550
SA,2020-07-06,2506497,93675
SA,2020-07-07,2540280,94821
SA,2020-07-08,2600708,96642
SA,2020-07-09,2660943,98486
SA,2020-07-10,2721576,100341
SA,2020-07-11,2786154,102205
SA,2020-07-12,2842468,103918
SA,2020-07-13,2884529,105106
SA,2020-07-14,2919638,106383
SA,2020-07-15,2979009,108198
SA,2020-07-16,3036135,110126
SA,2020-07-17,3103795,112125
SA,2020-07-18,3160852,114923
SA,2020-07-19,3209940,116437
SA,2020-07-20,3254375,117841
SA,2020-07-21,3294327,119198
SA,2020-07-22,3356005,121150
SA,2020-07-23,3445859,123116
SA,2020-07-24,3529494,128967
SA,2020-07-25,3609054,130883
SA,2020-07-26,3682167,132909
SA,2020-07-27,3734251,134168
SA,2020-07-28,3776264,135404
SA,2020-07-29,3841812,137127
SA,2020-07-30,3935379,139592
SA,2020-07-31,4022150,141620
